Proposal_ID,Sampling_Set,Core_Section,Sample_Name,Bulk_density_g_per_cm3,flag_Bulk_density,Beta_Glucosidase_ug_pNP_per_g_per_h,flag_Beta_Glucosidase,GWC_percent,flag_GWC,HClExtOM_TOC_mg_per_kg,flag_HClExtOM_TOC,HClExtOM_TN_mg_per_kg,flag_HClExtOM_TN,Ca_meq_per_100g,Mg_meq_per_100g,Na_meq_per_100g,K_meq_per_100g,SO4_S_mg_per_kg,B_mg_per_kg,Zn_mg_per_kg,Mn_mg_per_kg,Cu_mg_per_kg,Fe_mg_per_kg,flag_Ca,flag_Mg,flag_Na,flag_K,flag_SO4S,flag_B,flag_Zn,flag_Mn,flag_Cu,flag_Fe,MBC_mg_per_kg,flag_MBC,MBN_mg_per_kg,flag_MBN,NO3_N_mg_per_kg,flag_NO3N,NH4_N_mg_per_kg,flag_NH4N,PO4_P_mg_per_kg,flag_P,pH,flag_pH,Sand_percent,Silt_percent,Clay_percent,flag_Texture,WEOM_TOC_mg_per_kg,flag_WEOM_TOC,WEOM_TN_mg_per_kg,flag_WEOM_TN
61556,3,TOP,61556_3_TOP,2.17,,93.8,,6.34,,313.04,,50.35,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,3.97,,1.34,,10.85,,7.63,,68.2,18.8,13.1,,25.27,,6.22,
61556,3,BTM,61556_3_BTM,1.81,,29.9,,5.77,,255.1,,38.21,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,3.15,,0.8,,9.79,,7.78,,68.1,18.8,13.2,,120.11,,16.31,
61556,4,TOP,61556_4_TOP,1.98,,82.9,,7.51,,85.25,,38.1,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,11.98,,0.94,,74.17,,7.36,,66,18.9,15.2,,29.76,,13.59,
61556,4,BTM,61556_4_BTM,1.61,,50.1,,10.17,,237.06,,68.84,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,20.23,,1.03,,59.61,,7.33,,66,20.8,13.2,,30.13,,22.11,
61556,5,TOP,61556_5_TOP,2.07,,104.9,,7.35,,107.14,,18.05,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,10.33,,0.84,,10.89,,7.47,,78.2,12.6,9.2,,24.38,,10.63,
61556,5,BTM,61556_5_BTM,1.58,,79.6,,10.34,,160.66,,29.14,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,12.09,,0.78,,9.88,,7.46,,74.4,16.5,9.2,,27.18,,22,
61556,6,TOP,61556_6_TOP,1.82,,90,,7.83,,246.3,,35.81,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,9.78,,1.14,,11.3,,7.65,,74.3,14.6,11.2,,26.07,,10.16,
61556,6,BTM,61556_6_BTM,1.66,,100.7,,10.51,,240,,31.75,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,11.69,,1.1,,13.69,,7.6,,69.8,19,11.3,,48.3,,13.23,
61556,7,TOP,61556_7_TOP,2.03,,74.7,,5.35,,215.21,,32.29,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,1.66,,1.06,,10.08,,7.52,,71.7,15.1,13.3,,22.91,,3.64,
61556,7,BTM,61556_7_BTM,1.83,,14.4,,6.97,,206.6,,18.74,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.83,,0.68,,8.5,,8.01,,73.9,14.9,11.3,,70.99,,7.55,
61556,8,TOP,61556_8_TOP,2.05,,76.5,,6.26,,243.44,,69.42,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,9.68,,1.02,,64.57,,7.17,,74,14.8,11.3,,24.9,,9.38,
61556,8,BTM,61556_8_BTM,1,,73.8,,7.57,,162.07,,27.75,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,30.58,,1.11,,57.25,,6.68,,71.9,16.9,11.3,,,Failed_QC,,Failed_QC
61558,1,TOP,61558_1_TOP,0.63,,,Below Detection,37.66,,2948.36,,153.1,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.58,,6.46,,31.08,,5.73,,,,,In_queue,184.26,,10.65,
61558,1,TOP,61558_1_TOP,0.63,,,In_queue,37.66,,2948.36,,153.1,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.58,,6.46,,31.08,,5.73,,,,,In_queue,184.26,,10.65,
61558,1,BTM,61558_1_BTM,0.64,,,In_queue,34.34,,2107.36,,102.85,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.67,,3.86,,15.87,,6.35,,,,,In_queue,94.21,,5.54,
61558,2,TOP,61558_2_TOP,0.69,,,In_queue,53.51,,2145.91,,171.91,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.99,,8.65,,18.08,,6.35,,,,,In_queue,251.86,,20.87,
61558,2,BTM,61558_2_BTM,1.16,,,In_queue,23.19,,1169.6,,79.13,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.77,,4.14,,8.23,,6.47,,,,,In_queue,46.03,,5.15,
61049,15,TOP,61049_15_TOP,,In_queue,,In_queue,,In_queue,,In_queue,,In_queue,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,In_queue,,In_queue,,In_queue,,In_queue,,In_queue,,In_queue,,,,In_queue,,In_queue,,In_queue
61049,15,BTM,61049_15_BTM,,In_queue,,In_queue,,In_queue,,In_queue,,In_queue,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,In_queue,,In_queue,,In_queue,,In_queue,,In_queue,,In_queue,,,,In_queue,,In_queue,,In_queue
